manha <-  localizacao4 (50.0 , 23.8 )

manha <-  atendimento5 (95.3 , 24.4 )

manha <-  SimRetornou (73.1 , 44.2 )

manha <-  Vendedor4 (67.5 , 45.3 )

manha <-  variedade_tamanhosnr Vizualizacao_externa3 (100.0 , 0.3 )

manha <-  formas_pagamentonr aparencia_loja2 (100.0 , 0.3 )

manha <-  Vizualizacao_externa1 divulgacao3 (100.0 , 0.3 )

manha <-  variedade_cores1 variedade_tamanhos3 (100.0 , 0.3 )

manha <-  provador Vendedor3 (100.0 , 0.3 )

manha <-  vitrine1 Vizualizacao_externa2 (66.7 , 0.8 )

manha <-  vitrine2 variedade_tamanhos2 (50.0 , 1.7 )

manha <-  variedade_tamanhos1 qualidade_produto1 (50.0 , 4.0 )

manha <-  qualidade_produto2 provador2 (52.6 , 5.4 )

manha <-  aparencia_loja5 divulgacao4 (58.3 , 3.4 )

manha <-  formas_pagamento2 localizacao3 (56.3 , 4.5 )

manha <-  qualidade_produto3 vitrine5 (58.8 , 4.8 )

manha <-  variedade_tamanhos5 qualidade_produto5 (52.8 , 10.2 )

manha <-  vitrine3 variedade_cores5 (54.8 , 8.8 )

manha <-  variedade_cores3 Vendedor2 atendimento4 (100.0 , 0.3 )

atendimento5 <-  formas_pagamento5 (52.9 , 4.8 )

atendimento5 <-  formas_pagamento4 (53.1 , 13.9 )

atendimento5 <-  manha (59.0 , 39.4 )

atendimento5 <-  variedade_tamanhosnr localizacao6 (100.0 , 0.3 )

atendimento5 <-  variedade_cores1 variedade_tamanhos3 (100.0 , 0.3 )

atendimento5 <-  provador Vizualizacao_externa3 (100.0 , 0.3 )

atendimento5 <-  vitrine1 localizacao5 (100.0 , 0.3 )

atendimento5 <-  variedade_cores6 provador1 (66.7 , 0.8 )

atendimento5 <-  divulgacao5 variedade_tamanhos1 (100.0 , 0.6 )

atendimento5 <-  variedade_cores3 vitrine5 (50.0 , 0.6 )

atendimento5 <-  Vizualizacao_externa2 variedade_tamanhos2 (50.0 , 1.1 )

atendimento5 <-  vitrine2 provador5 (50.0 , 1.1 )

atendimento5 <-  formas_pagamento3 localizacao2 (50.0 , 0.6 )

atendimento5 <-  aparencia_loja1 Vendedor2 (50.0 , 1.1 )

atendimento5 <-  qualidade_produto1 aparencia_loja5 (50.0 , 0.6 )

atendimento5 <-  divulgacao3 qualidade_produto5 (60.0 , 2.8 )

atendimento5 <-  divulgacao4 aparencia_loja2 (50.0 , 1.7 )

atendimento5 <-  localizacao1 SimRetornou (50.0 , 0.6 )

atendimento4 <-  noite (85.6 , 25.5 )

atendimento4 <-  provador4 (51.0 , 29.5 )

atendimento4 <-  formas_pagamentonr aparencia_loja2 (100.0 , 0.3 )

atendimento4 <-  divulgacaonr qualidade_produto3 (100.0 , 0.3 )

atendimento4 <-  Vizualizacao_externa1 vitrine1 (100.0 , 0.3 )

atendimento4 <-  variedade_cores2 localizacao5 (100.0 , 0.3 )

atendimento4 <-  provador Vendedor1 (50.0 , 0.6 )

atendimento4 <-  variedade_cores6 variedade_tamanhos1 (50.0 , 0.6 )

atendimento4 <-  formas_pagamento5 divulgacao5 (50.0 , 1.1 )

atendimento4 <-  variedade_cores3 vitrine2 (66.7 , 0.8 )

atendimento4 <-  localizacao6 Vizualizacao_externa2 (50.0 , 0.6 )

atendimento4 <-  provador1 formas_pagamento4 (100.0 , 0.3 )

atendimento4 <-  formas_pagamento3 qualidade_produto1 (100.0 , 0.3 )

atendimento4 <-  aparencia_loja1 divulgacao3 (100.0 , 0.3 )

atendimento4 <-  localizacao2 Vendedor2 (75.0 , 2.3 )

atendimento4 <-  variedade_tamanhos2 aparencia_loja5 (50.0 , 0.6 )

atendimento4 <-  qualidade_produto2 Vizualizacao_externa3 (50.0 , 2.3 )

atendimento4 <-  provador5 divulgacao4 (52.9 , 4.8 )

atendimento4 <-  localizacao1 SimRetornou (50.0 , 0.6 )

atendimento4 <-  variedade_tamanhos3 variedade_cores5 (50.0 , 7.4 )

atendimento4 <-  Vendedor3 variedade_tamanhos5 (52.2 , 6.5 )

atendimento4 <-  vitrine5 divulgacao2 (50.0 , 5.1 )

atendimento4 <-  localizacao3 Vizualizacao_externa4 (50.0 , 9.6 )

atendimento3 <-  tarde (51.6 , 35.1 )

atendimento3 <-  aparencia_lojanr localizacao2 (100.0 , 0.3 )

atendimento3 <-  Vizualizacao_externa1 variedade_cores1 (100.0 , 0.3 )

atendimento3 <-  variedade_cores2 divulgacao5 (100.0 , 0.3 )

atendimento3 <-  vitrine1 qualidade_produto2 (100.0 , 0.3 )

atendimento3 <-  formas_pagamento5 provador1 (100.0 , 0.3 )

atendimento3 <-  variedade_cores3 variedade_tamanhos1 (50.0 , 0.6 )

atendimento3 <-  Vizualizacao_externa2 aparencia_loja5 (50.0 , 0.6 )

atendimento3 <-  vitrine2 Vendedor2 (50.0 , 1.1 )

atendimento3 <-  aparencia_loja1 Vendedor1 (50.0 , 1.1 )

atendimento3 <-  qualidade_produto1 localizacao4 (50.0 , 1.1 )

atendimento3 <-  variedade_tamanhos2 divulgacao3 (50.0 , 1.1 )

atendimento3 <-  formas_pagamento4 noite (100.0 , 0.8 )

atendimento3 <-  provador5 Vendedor3 (50.0 , 3.4 )

atendimento3 <-  provador2 localizacao1 (50.0 , 3.4 )

atendimento3 <-  aparencia_loja2 variedade_tamanhos5 (55.6 , 2.5 )

atendimento3 <-  provador3 formas_pagamento1 (50.0 , 11.9 )

atendimento3 <-  localizacao6 formas_pagamento2 qualidade_produto3 (100.0 , 0.3 )

atendimento2 <-  variedade_cores1 variedade_tamanhos2 (50.0 , 0.6 )

atendimento2 <-  variedade_cores2 Vizualizacao_externa2 (100.0 , 0.3 )

atendimento2 <-  variedade_cores3 provador1 (100.0 , 0.3 )

atendimento2 <-  localizacao5 tarde (100.0 , 0.6 )

atendimento2 <-  vitrine2 localizacao2 (66.7 , 0.8 )

atendimento2 <-  variedade_tamanhos1 qualidade_produto2 (50.0 , 0.6 )

atendimento2 <-  aparencia_loja1 divulgacao4 (100.0 , 0.3 )

atendimento2 <-  qualidade_produto1 Vendedor1 (57.1 , 2.0 )

atendimento2 <-  localizacao1 divulgacao2 (50.0 , 2.8 )

atendimento1 <-  variedade_cores1 vitrine1 (100.0 , 0.3 )

atendimento1 <-  variedade_cores3 variedade_tamanhos1 (50.0 , 0.6 )

atendimento1 <-  provador1 Vendedor2 (75.0 , 1.1 )

atendimento1 <-  qualidade_produto1 aparencia_loja2 (50.0 , 0.6 )

atendimento1 <-  Vizualizacao_externa2 vitrine2 qualidade_produto2 (100.0 , 0.3 )

atendimento1 <-  variedade_tamanhos2 localizacao1 Vendedor4 (50.0 , 0.6 )

atendimento1 <-  Vizualizacao_externa3 Vendedor1 provador2 (50.0 , 0.6 )

atendimento1 <-  formas_pagamento2 vitrine5 qualidade_produto5 (50.0 , 0.6 )

Vendedor4 <-  qualidade_produtonr (100.0 , 0.6 )

Vendedor4 <-  Vizualizacao_externanr (100.0 , 0.6 )

Vendedor4 <-  vitrinenr (100.0 , 0.6 )

Vendedor4 <-  variedade_coresnr (50.0 , 0.6 )

Vendedor4 <-  aparencia_lojanr (66.7 , 0.8 )

Vendedor4 <-  localizacaonr (66.7 , 0.8 )

Vendedor4 <-  variedade_tamanhosnr (75.0 , 1.1 )

Vendedor4 <-  formas_pagamentonr (75.0 , 1.1 )

Vendedor4 <-  divulgacaonr (50.0 , 1.1 )

Vendedor4 <-  Vizualizacao_externa1 (60.0 , 1.4 )

Vendedor4 <-  atendimentonr (80.0 , 1.4 )

Vendedor4 <-  provador (50.0 , 1.7 )

Vendedor4 <-  vitrine1 (50.0 , 1.7 )

Vendedor4 <-  variedade_cores6 (100.0 , 2.5 )

Vendedor4 <-  formas_pagamento5 (100.0 , 4.8 )

Vendedor4 <-  localizacao6 (92.6 , 7.6 )

Vendedor4 <-  Vizualizacao_externa2 (55.6 , 7.6 )

Vendedor4 <-  localizacao5 (80.0 , 8.5 )

Vendedor4 <-  provador1 (54.8 , 8.8 )

Vendedor4 <-  vitrine2 (54.8 , 8.8 )

Vendedor4 <-  atendimento6 (84.4 , 9.1 )

Vendedor4 <-  variedade_tamanhos1 (51.5 , 9.3 )

Vendedor4 <-  formas_pagamento3 (100.0 , 9.9 )

Vendedor4 <-  aparencia_loja1 (60.0 , 9.9 )

Vendedor4 <-  variedade_tamanhos2 (52.4 , 11.9 )

Vendedor4 <-  formas_pagamento4 (100.0 , 13.9 )

Vendedor4 <-  divulgacao4 (52.5 , 17.3 )

Vendedor4 <-  localizacao4 (60.7 , 23.8 )

Vendedor4 <-  atendimento5 (68.6 , 24.4 )

Vendedor4 <-  manha (77.7 , 39.4 )

Vendedor4 <-  SimRetornou (94.9 , 44.2 )

Vendedor4 <-  variedade_cores5 (51.6 , 45.6 )

Vendedor4 <-  variedade_cores1 atendimento2 (100.0 , 0.3 )

Vendedor4 <-  atendimento1 variedade_cores3 (50.0 , 0.6 )

Vendedor4 <-  divulgacao5 qualidade_produto1 (100.0 , 0.3 )

Vendedor4 <-  localizacao2 formas_pagamento2 (55.6 , 2.5 )

Vendedor4 <-  qualidade_produto2 provador2 (63.2 , 5.4 )

Vendedor4 <-  aparencia_loja5 Vizualizacao_externa3 (100.0 , 0.6 )

Vendedor4 <-  divulgacao3 provador5 (55.6 , 2.5 )

Vendedor4 <-  aparencia_loja2 variedade_tamanhos3 (50.0 , 4.0 )

Vendedor4 <-  qualidade_produto3 noite (50.0 , 6.2 )

Vendedor4 <-  vitrine5 qualidade_produto4 (52.9 , 4.8 )

Vendedor4 <-  qualidade_produto5 provador3 (57.1 , 4.0 )

Vendedor4 <-  vitrine3 aparencia_loja4 (64.7 , 4.8 )

Vendedor4 <-  aparencia_loja3 Vizualizacao_externa4 (50.0 , 10.8 )

Vendedor4 <-  provador4 divulgacao1 (50.0 , 7.9 )

Vendedor4 <-  variedade_tamanhos4 vitrine4 (50.0 , 14.2 )

Vendedor3 <-  variedade_cores2 (60.0 , 1.4 )

Vendedor3 <-  aparencia_lojanr localizacao2 (100.0 , 0.3 )

Vendedor3 <-  divulgacaonr qualidade_produto3 (100.0 , 0.3 )

Vendedor3 <-  variedade_cores1 variedade_tamanhos3 (100.0 , 0.3 )

Vendedor3 <-  provador Vizualizacao_externa3 (100.0 , 0.3 )

Vendedor3 <-  vitrine1 qualidade_produto2 (100.0 , 0.3 )

Vendedor3 <-  atendimento1 variedade_cores3 (50.0 , 0.6 )

Vendedor3 <-  divulgacao5 localizacao5 (50.0 , 0.6 )

Vendedor3 <-  provador1 atendimento2 (60.0 , 1.4 )

Vendedor3 <-  vitrine2 Vizualizacao_externa5 (50.0 , 0.6 )

Vendedor3 <-  variedade_tamanhos1 aparencia_loja5 (100.0 , 0.3 )

Vendedor3 <-  aparencia_loja1 divulgacao4 (100.0 , 0.3 )

Vendedor3 <-  qualidade_produto1 provador5 (100.0 , 0.3 )

Vendedor3 <-  variedade_tamanhos2 qualidade_produto5 (50.0 , 0.6 )

Vendedor3 <-  provador2 variedade_tamanhos5 (75.0 , 1.1 )

Vendedor3 <-  atendimento3 formas_pagamento1 (52.8 , 15.0 )

Vendedor3 <-  localizacao4 NaoRetornou (62.5 , 9.1 )

Vendedor2 <-  Vizualizacao_externa1 variedade_cores2 (100.0 , 0.3 )

Vendedor2 <-  variedade_cores1 vitrine1 (100.0 , 0.3 )

Vendedor2 <-  atendimento1 Vizualizacao_externa2 (100.0 , 0.6 )

Vendedor2 <-  divulgacao5 vitrine2 (100.0 , 0.3 )

Vendedor2 <-  variedade_cores3 provador1 (100.0 , 0.3 )

Vendedor2 <-  atendimento2 qualidade_produto2 (50.0 , 1.1 )

Vendedor2 <-  variedade_tamanhos1 formas_pagamento2 (50.0 , 1.1 )

Vendedor2 <-  aparencia_loja1 provador5 (50.0 , 0.6 )

Vendedor2 <-  qualidade_produto1 aparencia_loja5 (50.0 , 0.6 )

Vendedor2 <-  localizacao2 vitrine4 (50.0 , 2.8 )

Vendedor2 <-  variedade_tamanhos2 divulgacao3 (50.0 , 1.1 )

Vendedor2 <-  atendimento5 tarde (50.0 , 1.1 )

Vendedor2 <-  localizacao6 atendimento6 divulgacao2 (50.0 , 0.6 )

NaoRetornou <-  variedade_coresnr (50.0 , 0.6 )

NaoRetornou <-  divulgacaonr (50.0 , 1.1 )

NaoRetornou <-  variedade_cores1 (100.0 , 1.4 )

NaoRetornou <-  variedade_cores2 (100.0 , 1.4 )

NaoRetornou <-  provador (50.0 , 1.7 )

NaoRetornou <-  vitrine1 (50.0 , 1.7 )

NaoRetornou <-  atendimento1 (100.0 , 2.0 )

NaoRetornou <-  divulgacao5 (60.0 , 5.7 )

NaoRetornou <-  variedade_cores3 (100.0 , 5.9 )

NaoRetornou <-  atendimento2 (100.0 , 9.1 )

NaoRetornou <-  qualidade_produto1 (56.4 , 11.0 )

NaoRetornou <-  localizacao2 (90.5 , 11.9 )

NaoRetornou <-  variedade_tamanhos2 (57.1 , 11.9 )

NaoRetornou <-  qualidade_produto2 (52.3 , 12.5 )

NaoRetornou <-  aparencia_loja5 (60.9 , 13.0 )

NaoRetornou <-  divulgacao3 (54.9 , 14.4 )

NaoRetornou <-  Vendedor2 (92.3 , 14.7 )

NaoRetornou <-  Vizualizacao_externa3 (56.1 , 16.1 )

NaoRetornou <-  provador5 (54.2 , 16.7 )

NaoRetornou <-  divulgacao4 (52.5 , 17.3 )

NaoRetornou <-  Vendedor1 (93.8 , 18.1 )

NaoRetornou <-  provador2 (58.5 , 18.4 )

NaoRetornou <-  localizacao1 (97.0 , 18.7 )

NaoRetornou <-  aparencia_loja2 (56.7 , 19.0 )

NaoRetornou <-  formas_pagamento2 (58.2 , 19.0 )

NaoRetornou <-  variedade_tamanhos3 (50.0 , 20.4 )

NaoRetornou <-  qualidade_produto3 (54.8 , 20.7 )

NaoRetornou <-  Vendedor3 (100.0 , 21.8 )

NaoRetornou <-  atendimento3 (83.1 , 21.8 )

NaoRetornou <-  vitrine5 (64.6 , 23.2 )

NaoRetornou <-  variedade_tamanhos5 (65.5 , 23.8 )

NaoRetornou <-  divulgacao2 (57.0 , 24.4 )

NaoRetornou <-  qualidade_produto5 (60.5 , 24.4 )

NaoRetornou <-  provador3 (56.8 , 24.9 )

NaoRetornou <-  noite (67.8 , 25.5 )

NaoRetornou <-  vitrine3 (51.0 , 27.2 )

NaoRetornou <-  aparencia_loja3 (56.7 , 27.5 )

NaoRetornou <-  localizacao3 (55.4 , 28.6 )

NaoRetornou <-  provador4 (58.7 , 29.5 )

NaoRetornou <-  aparencia_loja4 (57.1 , 29.7 )

NaoRetornou <-  qualidade_produto4 (55.0 , 30.9 )

NaoRetornou <-  atendimento4 (58.8 , 32.3 )

NaoRetornou <-  variedade_tamanhos4 (55.9 , 33.4 )

NaoRetornou <-  Vizualizacao_externa4 (54.1 , 34.6 )

NaoRetornou <-  tarde (89.5 , 35.1 )

NaoRetornou <-  divulgacao1 (56.5 , 37.1 )

NaoRetornou <-  vitrine4 (56.6 , 38.5 )

NaoRetornou <-  Vizualizacao_externa5 (60.0 , 39.7 )

NaoRetornou <-  variedade_cores4 (58.7 , 42.5 )

NaoRetornou <-  formas_pagamento1 (86.7 , 51.3 )

NaoRetornou <-  Vizualizacao_externa1 provador1 (100.0 , 0.3 )

NaoRetornou <-  Vizualizacao_externa2 variedade_tamanhos1 (50.0 , 1.7 )

formas_pagamentonr <-  qualidade_produtonr (100.0 , 0.6 )

formas_pagamentonr <-  Vizualizacao_externanr (100.0 , 0.6 )

formas_pagamentonr <-  vitrinenr (100.0 , 0.6 )

formas_pagamentonr <-  variedade_coresnr (100.0 , 0.6 )

formas_pagamentonr <-  aparencia_lojanr (66.7 , 0.8 )

formas_pagamentonr <-  localizacaonr (100.0 , 0.8 )

formas_pagamentonr <-  variedade_tamanhosnr (75.0 , 1.1 )

formas_pagamentonr <-  divulgacaonr (50.0 , 1.1 )

formas_pagamentonr <-  atendimentonr (60.0 , 1.4 )

formas_pagamentonr <-  provador (50.0 , 1.7 )

formas_pagamentonr <-  aparencia_loja5 qualidade_produto5 tarde (50.0 , 0.6 )

formas_pagamentonr <-  aparencia_loja2 divulgacao2 manha (50.0 , 0.6 )

Vendedor1 <-  variedade_coresnr (50.0 , 0.6 )

Vendedor1 <-  localizacao1 (51.5 , 18.7 )

Vendedor1 <-  localizacaonr divulgacaonr (50.0 , 0.6 )

Vendedor1 <-  variedade_tamanhosnr aparencia_loja5 (100.0 , 0.3 )

Vendedor1 <-  formas_pagamentonr vitrine5 (100.0 , 0.3 )

Vendedor1 <-  Vizualizacao_externa1 variedade_cores1 (100.0 , 0.3 )

Vendedor1 <-  variedade_cores2 Vizualizacao_externa2 (100.0 , 0.3 )

Vendedor1 <-  atendimentonr qualidade_produto5 (50.0 , 0.6 )

Vendedor1 <-  provador noite (100.0 , 0.3 )

Vendedor1 <-  atendimento1 Vizualizacao_externa3 (50.0 , 0.6 )

Vendedor1 <-  divulgacao5 variedade_cores3 (100.0 , 0.3 )

Vendedor1 <-  provador1 divulgacao4 (100.0 , 0.3 )

Vendedor1 <-  vitrine2 atendimento2 (50.0 , 1.7 )

Vendedor1 <-  variedade_tamanhos1 formas_pagamento2 (50.0 , 1.1 )

Vendedor1 <-  aparencia_loja1 atendimento3 (50.0 , 1.1 )

Vendedor1 <-  atendimento5 tarde (50.0 , 1.1 )

divulgacaonr <-  qualidade_produtonr (50.0 , 0.6 )

divulgacaonr <-  Vizualizacao_externanr (50.0 , 0.6 )

divulgacaonr <-  vitrinenr (50.0 , 0.6 )

divulgacaonr <-  variedade_coresnr (50.0 , 0.6 )

divulgacaonr <-  localizacaonr (66.7 , 0.8 )

divulgacaonr <-  variedade_tamanhosnr (50.0 , 1.1 )

divulgacaonr <-  formas_pagamentonr (50.0 , 1.1 )

divulgacaonr <-  atendimentonr (60.0 , 1.4 )

divulgacaonr <-  provador (50.0 , 1.7 )

divulgacaonr <-  aparencia_lojanr variedade_cores4 (50.0 , 0.6 )

divulgacaonr <-  formas_pagamento5 localizacao2 (100.0 , 0.3 )

divulgacaonr <-  aparencia_loja5 qualidade_produto3 Vendedor3 (50.0 , 0.6 )

divulgacaonr <-  qualidade_produto5 tarde SimRetornou (100.0 , 0.3 )

noite <-  atendimento4 (67.5 , 32.3 )

noite <-  divulgacaonr qualidade_produto3 (100.0 , 0.3 )

noite <-  Vizualizacao_externa1 vitrine1 (100.0 , 0.3 )

noite <-  variedade_cores2 localizacao5 (100.0 , 0.3 )

noite <-  provador Vendedor1 (50.0 , 0.6 )

noite <-  variedade_cores6 variedade_tamanhos1 (50.0 , 0.6 )

noite <-  formas_pagamento5 provador1 (100.0 , 0.3 )

noite <-  divulgacao5 variedade_tamanhos3 (50.0 , 0.6 )

noite <-  variedade_cores3 vitrine2 (66.7 , 0.8 )

noite <-  localizacao6 Vizualizacao_externa2 (50.0 , 0.6 )

noite <-  formas_pagamento3 divulgacao4 (55.6 , 2.5 )

noite <-  qualidade_produto1 provador5 (100.0 , 0.3 )

noite <-  localizacao2 Vendedor2 (62.5 , 2.3 )

noite <-  variedade_tamanhos2 qualidade_produto5 (50.0 , 0.6 )

noite <-  aparencia_loja5 Vizualizacao_externa3 (50.0 , 0.6 )

noite <-  formas_pagamento4 atendimento3 (100.0 , 0.8 )

noite <-  Vendedor3 variedade_tamanhos5 (52.2 , 6.5 )

noite <-  vitrine5 provador4 (52.0 , 7.1 )

tarde <-  qualidade_produtonr (100.0 , 0.6 )

tarde <-  Vizualizacao_externanr (100.0 , 0.6 )

tarde <-  vitrinenr (100.0 , 0.6 )

tarde <-  variedade_coresnr (100.0 , 0.6 )

tarde <-  aparencia_lojanr (100.0 , 0.8 )

tarde <-  localizacaonr (100.0 , 0.8 )

tarde <-  variedade_tamanhosnr (75.0 , 1.1 )

tarde <-  formas_pagamentonr (75.0 , 1.1 )

tarde <-  divulgacaonr (75.0 , 1.1 )

tarde <-  Vizualizacao_externa1 (60.0 , 1.4 )

tarde <-  variedade_cores1 (80.0 , 1.4 )

tarde <-  variedade_cores2 (80.0 , 1.4 )

tarde <-  atendimentonr (100.0 , 1.4 )

tarde <-  provador (66.7 , 1.7 )

tarde <-  vitrine1 (50.0 , 1.7 )

tarde <-  atendimento1 (100.0 , 2.0 )

tarde <-  variedade_cores3 (71.4 , 5.9 )

tarde <-  atendimento2 (100.0 , 9.1 )

tarde <-  localizacao2 (52.4 , 11.9 )

tarde <-  Vendedor1 (59.4 , 18.1 )

tarde <-  provador2 (52.3 , 18.4 )

tarde <-  localizacao1 (59.1 , 18.7 )

tarde <-  Vendedor3 (50.6 , 21.8 )

tarde <-  atendimento3 (83.1 , 21.8 )

tarde <-  NaoRetornou (56.3 , 55.8 )

tarde <-  formas_pagamento5 atendimento6 (100.0 , 0.3 )

tarde <-  divulgacao5 Vizualizacao_externa2 (100.0 , 0.3 )

tarde <-  provador1 qualidade_produto2 (60.0 , 1.4 )

tarde <-  vitrine2 qualidade_produto1 (54.5 , 3.1 )

tarde <-  variedade_tamanhos1 divulgacao3 (50.0 , 0.6 )

tarde <-  aparencia_loja1 divulgacao4 (100.0 , 0.3 )

tarde <-  variedade_tamanhos2 Vendedor2 (60.0 , 2.8 )

tarde <-  aparencia_loja5 formas_pagamento2 (60.0 , 1.4 )

tarde <-  Vizualizacao_externa3 provador3 (55.0 , 5.7 )

tarde <-  aparencia_loja2 qualidade_produto3 (50.0 , 3.4 )

tarde <-  variedade_tamanhos3 formas_pagamento1 (50.0 , 7.9 )

tarde <-  divulgacao2 variedade_tamanhos4 (52.2 , 6.5 )

tarde <-  localizacao6 aparencia_loja4 qualidade_produto4 (50.0 , 0.6 )

SimRetornou <-  qualidade_produtonr (100.0 , 0.6 )

SimRetornou <-  Vizualizacao_externanr (100.0 , 0.6 )

SimRetornou <-  vitrinenr (100.0 , 0.6 )

SimRetornou <-  variedade_coresnr (50.0 , 0.6 )

SimRetornou <-  aparencia_lojanr (66.7 , 0.8 )

SimRetornou <-  localizacaonr (66.7 , 0.8 )

SimRetornou <-  variedade_tamanhosnr (75.0 , 1.1 )

SimRetornou <-  formas_pagamentonr (75.0 , 1.1 )

SimRetornou <-  divulgacaonr (50.0 , 1.1 )

SimRetornou <-  Vizualizacao_externa1 (60.0 , 1.4 )

SimRetornou <-  atendimentonr (80.0 , 1.4 )

SimRetornou <-  provador (50.0 , 1.7 )

SimRetornou <-  vitrine1 (50.0 , 1.7 )

SimRetornou <-  variedade_cores6 (100.0 , 2.5 )

SimRetornou <-  formas_pagamento5 (100.0 , 4.8 )

SimRetornou <-  localizacao6 (100.0 , 7.6 )

SimRetornou <-  Vizualizacao_externa2 (51.9 , 7.6 )

SimRetornou <-  localizacao5 (80.0 , 8.5 )

SimRetornou <-  provador1 (58.1 , 8.8 )

SimRetornou <-  vitrine2 (51.6 , 8.8 )

SimRetornou <-  atendimento6 (100.0 , 9.1 )

SimRetornou <-  variedade_tamanhos1 (54.5 , 9.3 )

SimRetornou <-  formas_pagamento3 (100.0 , 9.9 )

SimRetornou <-  aparencia_loja1 (57.1 , 9.9 )

SimRetornou <-  formas_pagamento4 (100.0 , 13.9 )

SimRetornou <-  variedade_tamanhos3 (50.0 , 20.4 )

SimRetornou <-  localizacao4 (61.9 , 23.8 )

SimRetornou <-  atendimento5 (69.8 , 24.4 )

SimRetornou <-  manha (82.0 , 39.4 )

SimRetornou <-  Vendedor4 (92.5 , 45.3 )

SimRetornou <-  variedade_cores5 (52.2 , 45.6 )

SimRetornou <-  divulgacao5 qualidade_produto1 (100.0 , 0.3 )

SimRetornou <-  variedade_tamanhos2 qualidade_produto2 (50.0 , 4.0 )

SimRetornou <-  aparencia_loja5 Vizualizacao_externa3 (100.0 , 0.6 )

SimRetornou <-  divulgacao3 provador5 (55.6 , 2.5 )

SimRetornou <-  divulgacao4 aparencia_loja2 (50.0 , 1.7 )

SimRetornou <-  provador2 noite (57.1 , 2.0 )

SimRetornou <-  formas_pagamento2 vitrine3 (50.0 , 5.7 )

SimRetornou <-  qualidade_produto3 localizacao3 (50.0 , 7.9 )

SimRetornou <-  divulgacao2 provador3 (52.4 , 5.9 )

SimRetornou <-  qualidade_produto5 Vizualizacao_externa4 (50.0 , 7.9 )

SimRetornou <-  provador4 divulgacao1 (50.0 , 7.9 )

SimRetornou <-  variedade_tamanhos4 vitrine4 (50.0 , 14.2 )

divulgacao4 <-  variedade_cores6 formas_pagamento5 (100.0 , 0.3 )

divulgacao4 <-  variedade_cores3 aparencia_loja5 (100.0 , 0.3 )

divulgacao4 <-  localizacao5 formas_pagamento3 (75.0 , 1.1 )

divulgacao4 <-  provador1 variedade_tamanhos4 (50.0 , 0.6 )

divulgacao4 <-  atendimento6 vitrine5 (100.0 , 0.3 )

divulgacao4 <-  variedade_tamanhos1 provador4 (50.0 , 0.6 )

divulgacao4 <-  qualidade_produto2 aparencia_loja4 (50.0 , 1.7 )

divulgacao4 <-  formas_pagamento4 Vizualizacao_externa3 (50.0 , 1.1 )

divulgacao4 <-  provador5 variedade_tamanhos3 (66.7 , 0.8 )

divulgacao4 <-  localizacao1 manha (50.0 , 2.8 )

divulgacao4 <-  atendimento4 tarde (66.7 , 0.8 )

divulgacao4 <-  Vizualizacao_externa2 vitrine2 variedade_cores4 (100.0 , 0.3 )

provador4 <-  formas_pagamentonr aparencia_loja2 (100.0 , 0.3 )

provador4 <-  divulgacaonr qualidade_produto3 (100.0 , 0.3 )

provador4 <-  Vizualizacao_externa1 vitrine1 (100.0 , 0.3 )

provador4 <-  variedade_cores2 localizacao5 (100.0 , 0.3 )

provador4 <-  variedade_cores6 formas_pagamento4 (100.0 , 0.3 )

provador4 <-  formas_pagamento5 localizacao6 (50.0 , 0.6 )

provador4 <-  divulgacao5 variedade_tamanhos3 (50.0 , 0.6 )

provador4 <-  variedade_cores3 Vizualizacao_externa2 (100.0 , 0.3 )

provador4 <-  vitrine2 divulgacao3 (50.0 , 0.6 )

provador4 <-  atendimento2 aparencia_loja5 (100.0 , 0.6 )

provador4 <-  atendimento6 divulgacao4 (50.0 , 0.6 )

provador4 <-  formas_pagamento3 qualidade_produto1 (100.0 , 0.3 )

provador4 <-  aparencia_loja1 Vendedor3 (50.0 , 1.7 )

provador4 <-  variedade_tamanhos2 qualidade_produto5 (100.0 , 0.6 )

provador4 <-  qualidade_produto2 noite (66.7 , 1.7 )

provador4 <-  Vendedor2 atendimento4 (52.6 , 5.4 )

provador4 <-  Vendedor1 Vizualizacao_externa4 (50.0 , 6.8 )

provador4 <-  localizacao1 divulgacao2 (70.0 , 2.8 )

provador4 <-  vitrine5 aparencia_loja4 (58.6 , 8.2 )

provador3 <-  Vizualizacao_externa1 localizacao5 (100.0 , 0.3 )

provador3 <-  variedade_cores1 variedade_tamanhos3 (100.0 , 0.3 )

provador3 <-  atendimentonr localizacao6 (100.0 , 0.3 )

provador3 <-  variedade_cores6 formas_pagamento5 (100.0 , 0.3 )

